query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
SRR8655119,phylum,0.0006142948061650848,d__Bacteria;p__Bacteroidota_A,f2f0654f,-,0.0003263522055724884,1110000,0.8650216892115206,1020370
SRR8655119,phylum,0.0005810896815075128,d__Bacteria;p__Desulfobacterota_I,f2f0654f,-,0.00013916520477865872,1050000,0.8640796706263112,1020370
SRR8655119,phylum,0.0004980768698635823,d__Bacteria;p__Vulcanimicrobiota,f2f0654f,-,0.00013132491155169203,900000,0.8614718790385683,1020370
SRR8655119,phylum,0.00035418799634743625,d__Bacteria;p__Acidobacteriota,f2f0654f,-,0.00011662436175112949,640000,0.8557322871230963,1020370
SRR8655119,phylum,0.00018262818561664684,d__Bacteria;p__Myxococcota,f2f0654f,-,4.410164940168762e-05,330000,0.8446901073310812,1020370
SRR8655119,phylum,0.00011621793630150253,d__Archaea;p__Thermoproteota,f2f0654f,-,3.724139282809177e-05,210000,0.8372371551140412,1020370
SRR8655119,phylum,9.961537397271646e-05,d__Bacteria;p__Atribacterota,f2f0654f,-,3.038113625449592e-05,180000,0.8347103742114542,1020370
SRR8655119,phylum,9.408118652978776e-05,d__Archaea;p__Thermoplasmatota,f2f0654f,-,2.058076972078756e-05,170000,0.833775393916962,1020370
SRR8655119,phylum,8.301281164393038e-05,Eukaryota;Basidiomycota,f2f0654f,-,1.8620696414045885e-05,150000,0.831731668486442,1020370
SRR8655119,phylum,6.64102493151443e-05,d__Bacteria;p__Ratteibacteria,f2f0654f,-,1.5680586453933378e-05,120000,0.8281004895505982,1020370
SRR8655119,phylum,6.64102493151443e-05,d__Bacteria;p__Cyanobacteriota,f2f0654f,-,1.8620696414045885e-05,120000,0.8281004895505982,1020370
SRR8655119,phylum,3.873931210050084e-05,d__Bacteria;p__Thermotogota,f2f0654f,-,2.548095298764174e-05,70000,0.8193947454194123,1020370
SRR8655119,phylum,3.320512465757215e-05,Eukaryota;Nematoda,f2f0654f,-,3.920146613483344e-05,60000,0.8169218128915625,1020370
SRR8655119,phylum,3.320512465757215e-05,d__Bacteria;p__Elusimicrobiota,f2f0654f,-,7.840293226966689e-06,60000,0.8169218128915625,1020370
SRR8655119,phylum,2.767093721464346e-05,Eukaryota;Mollusca,f2f0654f,-,4.90018326685418e-06,50000,0.8140065865374558,1020370
SRR8655119,phylum,2.767093721464346e-05,d__Archaea;p__Methanobacteriota_B,f2f0654f,-,8.820329880337524e-06,50000,0.8140065865374558,1020370
SRR8655119,phylum,0.7944049364951989,unclassified,f2f0654f,-,0.5976341915187626,1435450000,,1020370
SRR8655119,class,0.05310606270234381,d__Bacteria;p__Bacillota;c__Clostridia,f2f0654f,-,0.05905210854885975,95960000,0.9440670184677954,1020370
SRR8655119,class,0.044450593541603335,d__Bacteria;p__Bacteroidota;c__Bacteroidia,f2f0654f,-,0.09906504503268423,80320000,0.9407793917182231,1020370
SRR8655119,class,0.014958908658236259,d__Bacteria;p__Spirochaetota;c__Spirochaetia,f2f0654f,-,0.02591020904181815,27030000,0.9209026521822062,1020370
SRR8655119,class,0.013924015606408591,d__Bacteria;p__Bacillota;c__Bacilli,f2f0654f,-,0.009289767437302155,25160000,0.9196090265952537,1020370
SRR8655119,class,0.013508951548188937,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia,f2f0654f,-,0.010545194390270194,24410000,0.9190635078389395,1020370
SRR8655119,class,0.012496195246132985,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria,f2f0654f,-,0.014337936238815338,22580000,0.9176602452999586,1020370
SRR8655119,class,0.0066244223691856435,d__Bacteria;p__Synergistota;c__Synergistia,f2f0654f,-,0.007787371247684661,11970000,0.9063113358851196,1020370
SRR8655119,class,0.003486538089045076,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia,f2f0654f,-,0.11100385154404775,6300000,0.8949765479629678,1020370
SRR8655119,class,0.0034754697141592184,d__Archaea;p__Halobacteriota;c__Methanosarcinia,f2f0654f,-,0.02316218626576634,6280000,0.8949207513730875,1020370
SRR8655119,class,0.0032264312792274277,d__Bacteria;p__Actinomycetota;c__Actinomycetes,f2f0654f,-,0.0010064976430118487,5830000,0.8936169956085118,1020370
SRR8655119,class,0.003193226154569856,d__Bacteria;p__Bacillota;c__Syntrophomonadia,f2f0654f,-,0.006266354361653126,5770000,0.893435751320691,1020370
SRR8655119,class,0.002933119344752207,d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia,f2f0654f,-,0.0016993835569450296,5300000,0.8919485395038691,1020370
SRR8655119,class,0.0022800852264866214,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria,f2f0654f,-,0.014460440820486687,4120000,0.8875546818226071,1020370
SRR8655119,class,0.0022690168516007634,d__Bacteria;p__Chloroflexota;c__Anaerolineae,f2f0654f,-,0.0007850093593500396,4100000,0.8874699994037071,1020370
SRR8655119,class,0.0020697861036553305,d__Bacteria;p__Cloacimonadota;c__Cloacimonadia,f2f0654f,-,0.0033507453178748883,3740000,0.8858722295748958,1020370
SRR8655119,class,0.0020255126041119013,d__Bacteria;p__Actinomycetota;c__Coriobacteriia,f2f0654f,-,0.0010633397689073572,3660000,0.8854967260364347,1020370
SRR8655119,class,0.0019867732920114006,d__Archaea;p__Halobacteriota;c__Methanomicrobia,f2f0654f,-,0.0006389838979977849,3590000,0.885161499732031,1020370
SRR8655119,class,0.0015661750463488195,d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia,f2f0654f,-,0.0004233758342562012,2830000,0.8810425204520038,1020370
SRR8655119,class,0.001472093859819032,d__Bacteria;p__Sumerlaeota;c__Sumerlaeia,f2f0654f,-,0.0033174240716602804,2660000,0.8799729524899603,1020370
SRR8655119,class,0.0013116024239741002,d__Bacteria;p__Verrucomicrobiota;c__CALLYA01,f2f0654f,-,0.000454737007164068,2370000,0.8779834264053447,1020370
SRR8655119,class,0.0012783972993165279,d__Bacteria;p__Planctomycetota;c__Planctomycetia,f2f0654f,-,0.00038025422150788436,2310000,0.8775420936564251,1020370
SRR8655119,class,0.0012507263621018842,d__Bacteria;p__Bacillota;c__Negativicutes,f2f0654f,-,0.0017660260493742466,2260000,0.8771656450075687,1020370
SRR8655119,class,0.001007222114613022,d__Bacteria;p__Bacillota;c__Desulfotomaculia,f2f0654f,-,0.0003145917657320384,1820000,0.873449398426534,1020370
SRR8655119,class,0.0009629486150695925,d__Archaea;p__Methanobacteriota;c__Methanobacteria,f2f0654f,-,0.0002812705195174299,1740000,0.8726798795113494,1020370
SRR8655119,class,0.0009574144276266636,Eukaryota;Chordata;Mammalia,f2f0654f,-,0.00020972784382135892,1730000,0.8725812601990729,1020370
SRR8655119,class,0.0009352776778549489,Eukaryota;Streptophyta;Magnoliopsida,f2f0654f,-,0.0002910708860511383,1690000,0.8721811129895936,1020370
SRR8655119,class,0.0008577990536539473,d__Bacteria;p__Bacillota;c__Peptococcia,f2f0654f,-,0.002222723129845056,1550000,0.8707035299516207,1020370
SRR8655119,class,0.0007803204294529456,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria,f2f0654f,-,0.00024108901672922564,1410000,0.8690888457154503,1020370
SRR8655119,class,0.000736046929909516,d__Bacteria;p__Armatimonadota;c__UBA5829,f2f0654f,-,0.0003155718023854092,1330000,0.8680940401735087,1020370
SRR8655119,class,0.0006807050554802291,d__Bacteria;p__Desulfobacterota;c__Syntrophia,f2f0654f,-,0.00020678773386124643,1230000,0.8667645813153732,1020370
SRR8655119,class,0.0006142948061650848,d__Bacteria;p__Bacteroidota_A;c__Kapaibacteriia,f2f0654f,-,0.0003263522055724884,1110000,0.8650216892115206,1020370
SRR8655119,class,0.0005810896815075128,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia,f2f0654f,-,0.00013916520477865872,1050000,0.8640796706263112,1020370
SRR8655119,class,0.0004980768698635823,d__Bacteria;p__Vulcanimicrobiota;c__Xenobia,f2f0654f,-,0.00013132491155169203,900000,0.8614718790385683,1020370
SRR8655119,class,0.00044826918287722405,d__Bacteria;p__Planctomycetota;c__Phycisphaerae,f2f0654f,-,0.00014602546135225456,810000,0.8596940078534767,1020370
SRR8655119,class,0.0003929273084479371,d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia,f2f0654f,-,0.00010682399521742113,710000,0.8574756737099833,1020370
SRR8655119,class,0.00035418799634743625,d__Bacteria;p__Acidobacteriota;c__UBA6911,f2f0654f,-,0.00011662436175112949,640000,0.8557322871230963,1020370
SRR8655119,class,0.0003486538089045076,d__Bacteria;p__Patescibacteriota;c__Minisyncoccia,f2f0654f,-,0.0003606534884404677,630000,0.8554680852202186,1020370
SRR8655119,class,0.0002767093721464346,d__Bacteria;p__Patescibacteriota;c__JAEDAM01,f2f0654f,-,0.00014308535139214207,500000,0.851600214461388,1020370
SRR8655119,class,0.0002601068098176485,d__Bacteria;p__Bacillota;c__Dehalobacteriia,f2f0654f,-,0.0004174956143359762,470000,0.8505676427903662,1020370
SRR8655119,class,0.00023243587260300506,d__Bacteria;p__Patescibacteriota;c__Dojkabacteria,f2f0654f,-,6.076227250899184e-05,420000,0.8486938248910705,1020370
SRR8655119,class,0.00018262818561664684,d__Bacteria;p__Myxococcota;c__Polyangia,f2f0654f,-,4.410164940168762e-05,330000,0.8446901073310812,1020370
SRR8655119,class,0.00012175212374443123,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria,f2f0654f,-,9.016337211011693e-05,220000,0.838001195396928,1020370
SRR8655119,class,0.00012175212374443122,d__Bacteria;p__Patescibacteriota;c__Patescibacteriia,f2f0654f,-,3.4301282867979266e-05,220000,0.838001195396928,1020370
SRR8655119,class,0.00011621793630150253,d__Archaea;p__Thermoproteota;c__Bathyarchaeia,f2f0654f,-,3.724139282809177e-05,210000,0.8372371551140412,1020370
SRR8655119,class,0.00011068374885857384,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia,f2f0654f,-,2.8421062947754246e-05,200000,0.8364365785453809,1020370
SRR8655119,class,0.00010514956141564514,d__Bacteria;p__Actinomycetota;c__Humimicrobiia,f2f0654f,-,2.058076972078756e-05,190000,0.8355957546290909,1020370
SRR8655119,class,0.00010514956141564514,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia,f2f0654f,-,2.8421062947754246e-05,190000,0.8355957546290909,1020370
SRR8655119,class,9.961537397271646e-05,d__Bacteria;p__Atribacterota;c__JS1,f2f0654f,-,3.038113625449592e-05,180000,0.8347103742114542,1020370
SRR8655119,class,9.408118652978776e-05,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata,f2f0654f,-,2.058076972078756e-05,170000,0.833775393916962,1020370
SRR8655119,class,8.301281164393038e-05,Eukaryota;Basidiomycota;Tremellomycetes,f2f0654f,-,1.8620696414045885e-05,150000,0.831731668486442,1020370
SRR8655119,class,7.747862420100168e-05,d__Bacteria;p__Bacillota;c__Limnochordia,f2f0654f,-,1.6660623107304215e-05,140000,0.8306072614406638,1020370
SRR8655119,class,6.64102493151443e-05,d__Bacteria;p__Ratteibacteria;c__UBA8468,f2f0654f,-,1.5680586453933378e-05,120000,0.8281004895505982,1020370
SRR8655119,class,6.64102493151443e-05,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia,f2f0654f,-,1.8620696414045885e-05,120000,0.8281004895505982,1020370
SRR8655119,class,4.980768698635823e-05,Eukaryota;Chordata;Aves,f2f0654f,-,9.80036653370836e-06,90000,0.823442469536846,1020370
SRR8655119,class,4.980768698635823e-05,d__Bacteria;p__Armatimonadota;c__Zipacnadia,f2f0654f,-,8.820329880337524e-06,90000,0.823442469536846,1020370
SRR8655119,class,4.427349954342954e-05,d__Bacteria;p__Armatimonadota;c__DTGP01,f2f0654f,-,1.8620696414045885e-05,80000,0.8215429470872033,1020370
SRR8655119,class,3.873931210050084e-05,d__Bacteria;p__Thermotogota;c__Thermotogae,f2f0654f,-,2.548095298764174e-05,70000,0.8193947454194123,1020370
SRR8655119,class,3.320512465757215e-05,Eukaryota;Chordata;Amphibia,f2f0654f,-,6.860256573595852e-06,60000,0.8169218128915625,1020370
SRR8655119,class,3.320512465757215e-05,Eukaryota;Chordata;unclassified Chordata class,f2f0654f,-,1.274047649382087e-05,60000,0.8169218128915625,1020370
SRR8655119,class,3.320512465757215e-05,Eukaryota;Nematoda;Chromadorea,f2f0654f,-,3.920146613483344e-05,60000,0.8169218128915625,1020370
SRR8655119,class,3.320512465757215e-05,d__Bacteria;p__Elusimicrobiota;c__Endomicrobiia,f2f0654f,-,7.840293226966689e-06,60000,0.8169218128915625,1020370
SRR8655119,class,2.767093721464346e-05,Eukaryota;Chordata;Lepidosauria,f2f0654f,-,1.4700549800562541e-05,50000,0.8140065865374558,1020370
SRR8655119,class,2.767093721464346e-05,Eukaryota;Mollusca;Gastropoda,f2f0654f,-,4.90018326685418e-06,50000,0.8140065865374558,1020370
SRR8655119,class,2.767093721464346e-05,d__Archaea;p__Methanobacteriota_B;c__Thermococci,f2f0654f,-,8.820329880337524e-06,50000,0.8140065865374558,1020370
SRR8655119,class,2.767093721464346e-05,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria,f2f0654f,-,6.860256573595852e-06,50000,0.8140065865374558,1020370
SRR8655119,class,0.7944049364951988,unclassified,f2f0654f,-,0.5976341915187628,1435450000,,1020370
SRR8655119,order,0.04438971747973112,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,f2f0654f,-,0.09902192341993592,80210000,0.9407541116450158,1020370
SRR8655119,order,0.011832092752981548,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales,f2f0654f,-,0.009960112508207813,21380000,0.9166781792100904,1020370
SRR8655119,order,0.011571985943163894,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales,f2f0654f,-,0.023920734635475355,20910000,0.916278731324129,1020370
SRR8655119,order,0.011345084258003818,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12,f2f0654f,-,0.009515175867577446,20500000,0.9159230214419173,1020370
SRR8655119,order,0.010459614267135224,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales,f2f0654f,-,0.013713652890618114,18900000,0.9144647596278673,1020370
SRR8655119,order,0.010022413459143864,d__Bacteria;p__Bacillota;c__Clostridia;o__Saccharofermentanales,f2f0654f,-,0.016445995080216,18110000,0.9136994820525174,1020370
SRR8655119,order,0.008721879410055615,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales,f2f0654f,-,0.004676734909885625,15760000,0.9112127867931443,1020370
SRR8655119,order,0.00778106754475774,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales,f2f0654f,-,0.006800474337740231,14060000,0.9091757158336232,1020370
SRR8655119,order,0.0066244223691856435,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales,f2f0654f,-,0.007787371247684661,11970000,0.9063113358851196,1020370
SRR8655119,order,0.0053626276321979026,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales,f2f0654f,-,0.004235718415868754,9690000,0.9025639706423375,1020370
SRR8655119,order,0.0044218157669000235,d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales,f2f0654f,-,0.004130854493958072,7990000,0.8991565385131282,1020370
SRR8655119,order,0.004377542267356592,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales,f2f0654f,-,0.009774885580720724,7910000,0.898979140476682,1020370
SRR8655119,order,0.0034754697141592184,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanotrichales,f2f0654f,-,0.02316218626576634,6280000,0.8949207513730875,1020370
SRR8655119,order,0.0033869227150723595,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales,f2f0654f,-,0.001989474406342797,6120000,0.8944680029776093,1020370
SRR8655119,order,0.003193226154569856,d__Bacteria;p__Bacillota;c__Syntrophomonadia;o__Syntrophomonadales,f2f0654f,-,0.006266354361653126,5770000,0.893435751320691,1020370
SRR8655119,order,0.002933119344752207,d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales,f2f0654f,-,0.0016993835569450296,5300000,0.8919485395038691,1020370
SRR8655119,order,0.002855640720551205,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales,f2f0654f,-,0.0009163342709017315,5160000,0.8914804726070101,1020370
SRR8655119,order,0.0025623287860759843,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales,f2f0654f,-,0.11071670080461009,4630000,0.8895880057930904,1020370
SRR8655119,order,0.0022800852264866214,d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales,f2f0654f,-,0.014460440820486687,4120000,0.8875546818226071,1020370
SRR8655119,order,0.0022081407897285477,d__Bacteria;p__Bacillota;c__Clostridia;o__Acetivibrionales,f2f0654f,-,0.006760292834952027,3990000,0.8869968823076907,1020370
SRR8655119,order,0.0021804698525139054,d__Bacteria;p__Bacillota;c__Clostridia;o__Tissierellales,f2f0654f,-,0.0008888932446073482,3940000,0.8867775862656481,1020370
SRR8655119,order,0.0020697861036553305,d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales,f2f0654f,-,0.0033507453178748883,3740000,0.8858722295748958,1020370
SRR8655119,order,0.0020697861036553305,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales,f2f0654f,-,0.0007418877466017228,3740000,0.8858722295748958,1020370
SRR8655119,order,0.0020255126041119013,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales,f2f0654f,-,0.0010633397689073572,3660000,0.8854967260364347,1020370
SRR8655119,order,0.0019867732920114006,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales,f2f0654f,-,0.0006389838979977849,3590000,0.885161499732031,1020370
SRR8655119,order,0.00190376048036747,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__LD1-PB3_B,f2f0654f,-,0.0009584758469966777,3440000,0.8844210382410428,1020370
SRR8655119,order,0.0015661750463488195,d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales,f2f0654f,-,0.0004233758342562012,2830000,0.8810425204520038,1020370
SRR8655119,order,0.0015551066714629624,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales,f2f0654f,-,0.000579201662142164,2810000,0.8809200082901757,1020370
SRR8655119,order,0.001472093859819032,d__Bacteria;p__Sumerlaeota;c__Sumerlaeia;o__Sumerlaeales,f2f0654f,-,0.0033174240716602804,2660000,0.8799729524899603,1020370
SRR8655119,order,0.0014112177979468162,d__Bacteria;p__Bacillota;c__Bacilli;o__RF39,f2f0654f,-,0.0006899458039730685,2550000,0.879244554324455,1020370
SRR8655119,order,0.0013116024239741002,d__Bacteria;p__Verrucomicrobiota;c__CALLYA01;o__CALLYA01,f2f0654f,-,0.000454737007164068,2370000,0.8779834264053447,1020370
SRR8655119,order,0.0013116024239740998,d__Bacteria;p__Bacillota;c__Clostridia;o__DUPQ01,f2f0654f,-,0.000651724374491606,2370000,0.8779834264053447,1020370
SRR8655119,order,0.0012783972993165279,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales,f2f0654f,-,0.00038025422150788436,2310000,0.8775420936564251,1020370
SRR8655119,order,0.0012507263621018842,d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales,f2f0654f,-,0.0017660260493742466,2260000,0.8771656450075687,1020370
SRR8655119,order,0.0011566451755720968,d__Bacteria;p__Bacillota;c__Clostridia;o__DSM-8532,f2f0654f,-,0.0006948459872399228,2090000,0.8758216754818451,1020370
SRR8655119,order,0.001007222114613022,d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales,f2f0654f,-,0.0003145917657320384,1820000,0.873449398426534,1020370
SRR8655119,order,0.0010016879271700933,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales,f2f0654f,-,0.0003420327920264218,1810000,0.8733550426301621,1020370
SRR8655119,order,0.0009629486150695925,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales,f2f0654f,-,0.0002812705195174299,1740000,0.8726798795113494,1020370
SRR8655119,order,0.0009242093029690916,d__Bacteria;p__Bacillota;c__Clostridia;o__Lutisporales,f2f0654f,-,0.00039593480796181775,1670000,0.8719775439830002,1020370
SRR8655119,order,0.0009242093029690916,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Limisphaerales,f2f0654f,-,0.00028715073943765495,1670000,0.8719775439830002,1020370
SRR8655119,order,0.0007969229917817318,d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20,f2f0654f,-,0.0003057714358517009,1440000,0.8694476900347908,1020370
SRR8655119,order,0.0007969229917817316,d__Bacteria;p__Bacillota;c__Peptococcia;o__Peptococcales,f2f0654f,-,0.0005762615521820516,1440000,0.8694476900347908,1020370
SRR8655119,order,0.0007803204294529456,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Oligosphaerales,f2f0654f,-,0.00024108901672922564,1410000,0.8690888457154503,1020370
SRR8655119,order,0.000736046929909516,d__Bacteria;p__Armatimonadota;c__UBA5829;o__UBA5829,f2f0654f,-,0.0003155718023854092,1330000,0.8680940401735087,1020370
SRR8655119,order,0.00071944436758073,d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales,f2f0654f,-,0.00043709634740339294,1300000,0.867705788084412,1020370
SRR8655119,order,0.0007028418052519438,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales,f2f0654f,-,0.00019698736732753807,1270000,0.8673086507026968,1020370
SRR8655119,order,0.0006807050554802291,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales,f2f0654f,-,0.00020678773386124643,1230000,0.8667645813153732,1020370
SRR8655119,order,0.0006198289936080135,d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361,f2f0654f,-,0.00018522692748708803,1120000,0.8651738220792307,1020370
SRR8655119,order,0.0006142948061650848,d__Bacteria;p__Bacteroidota_A;c__Kapaibacteriia;o__Kapaibacteriales,f2f0654f,-,0.0003263522055724884,1110000,0.8650216892115206,1020370
SRR8655119,order,0.0005921580563933701,Eukaryota;Streptophyta;Magnoliopsida;Solanales,f2f0654f,-,0.00017052637768652547,1070000,0.8643994135684541,1020370
SRR8655119,order,0.0005810896815075128,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales,f2f0654f,-,0.00013916520477865872,1050000,0.8640796706263112,1020370
SRR8655119,order,0.000520213619635297,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_A,f2f0654f,-,0.00014210531473877124,940000,0.8622067256320112,1020370
SRR8655119,order,0.0004980768698635823,d__Bacteria;p__Vulcanimicrobiota;c__Xenobia;o__Xenobiales,f2f0654f,-,0.00013132491155169203,900000,0.8614718790385683,1020370
SRR8655119,order,0.00044826918287722405,Eukaryota;Chordata;Mammalia;Artiodactyla,f2f0654f,-,9.996373864382528e-05,810000,0.8596940078534767,1020370
SRR8655119,order,0.0003929273084479371,Eukaryota;Chordata;Mammalia;Primates,f2f0654f,-,8.820329880337524e-05,710000,0.8574756737099833,1020370
SRR8655119,order,0.0003929273084479371,d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales,f2f0654f,-,0.00010682399521742113,710000,0.8574756737099833,1020370
SRR8655119,order,0.00035972218379036496,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales,f2f0654f,-,0.00012348461832472534,650000,0.8559924724149172,1020370
SRR8655119,order,0.00035418799634743625,d__Bacteria;p__Acidobacteriota;c__UBA6911;o__UBA6911,f2f0654f,-,0.00011662436175112949,640000,0.8557322871230963,1020370
SRR8655119,order,0.00031544868424693544,d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales,f2f0654f,-,6.958260238932936e-05,570000,0.8537909430611983,1020370
SRR8655119,order,0.0002767093721464346,d__Bacteria;p__Patescibacteriota;c__JAEDAM01;o__Absconditabacterales,f2f0654f,-,0.00014308535139214207,500000,0.851600214461388,1020370
